Symbol,Date,Open,Close,Volume,MarketCap,Sector,Industry
A,2021-07-16,321.7505493312383,308.7804161998154,3622421,41017891234.072586,Health Care,Medical/Dental Instruments
A,2021-07-17,318.99459320631104,300.98208643415217,1332900,50448648065.54611,Technology,Semiconductors
A,2021-07-18,340.6325036882589,298.29466869398436,4776177,61710718279.21443,Technology,Computer Software: Prepackaged Software
A,2021-07-19,337.7745121609662,327.78941832566585,1899436,29614184292.357628,Technology,Biotechnology: Laboratory Analytical Instruments
A,2021-07-20,183.4371962505137,317.3296102134706,10000,41327469095.322815,Technology,Biotechnology: Commercial Physical & Biological Resarch
A,2021-07-21,288.6092418165099,333.30969875123026,179075,43476864567.24465,Technology,Department/Specialty Retail Stores
A,2021-07-22,312.4189120930992,183.53197063722487,2987868,18924832542.695107,Consumer Services,Electronic Components
A,2021-07-23,304.34394494120886,286.63123760454323,1906678,35233637118.90025,Technology,
A,2021-07-24,288.38328810753103,183.53197063722487,240429,61760842827.50847,Consumer Services,Apparel
A,2021-07-25,285.54839032682236,318.9630634271865,10000,45416778723.6302,Technology,Computer Communications Equipment
A,2021-07-26,291.6267925313523,277.98795074473514,2079814,59388517425.33036,Consumer Durables,Consumer Electronics/Video Chains
A,2021-07-27,309.1212180876279,290.459830658226,1911195,30258887458.715538,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2021-07-28,285.4535761073744,296.8203543185841,10000,51615332047.58368,Consumer Durables,Semiconductors
A,2021-07-29,259.73480230665774,298.4545712301837,369769,38226646648.85568,Public Utilities,Electronic Components
A,2021-07-30,259.37536639145435,278.57400547817156,1819091,54799480098.72906,Consumer Services,Medical/Dental Instruments
A,2021-07-31,305.9384137165681,264.4608159187131,178445,29390645124.116707,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2021-08-01,293.96752625141755,299.75743104162666,10000,32329659368.72502,Technology,
A,2021-08-02,254.84902715786095,288.73247771736226,10000,52808231607.68692,Technology,Diversified Commercial Services
A,2021-08-03,300.2533246899927,275.54343282226455,3306257,49891292826.281815,Technology,Major Pharmaceuticals
A,2021-08-04,328.89747602627165,259.3345070416315,1062422,41391563634.74208,Health Care,Major Pharmaceuticals
A,2021-08-05,183.4371962505137,263.2347735806057,10000,,Health Care,Medical/Dental Instruments
A,2021-08-06,323.68115846816096,246.7129686773467,10000,62425266573.63918,Miscellaneous,Major Pharmaceuticals
A,2021-08-07,309.29103433815504,278.10656092639556,4312563,40077133165.59778,Technology,
A,2021-08-08,274.53540198859935,300.67708130005127,1745283,74500270740.42746,Consumer Services,Semiconductors
A,2021-08-09,349.1239128615672,380.4203075624482,1305316,40809027846.127716,Technology,Semiconductors
A,2021-08-10,339.1204423855126,324.80593159444993,2010932,54217064033.58553,Technology,
A,2021-08-11,351.5096758777835,322.85202372622734,4493963,55964337332.32451,Technology,
A,2021-08-12,294.82200364924705,318.6405810231265,4441275,55975909957.49744,Technology,Business Services
A,2021-08-13,368.57149729972025,262.1766569955447,5571186,60483627047.55699,Consumer Services,
A,2021-08-14,329.2624484741857,300.32232168773453,6569659,71437622701.94357,Health Care,
A,2021-08-15,183.4371962505137,314.6689043429588,2867634,72542589717.52101,Technology,Biotechnology: In Vitro & In Vivo Diagnostic Substances
A,2021-08-16,344.5797444132859,336.73703440305707,6569659,54596908951.58611,,Television Services
A,2021-08-17,380.4823954239152,183.53197063722487,10000,78042816794.5921,Technology,
A,2021-08-18,330.9748427640168,320.45416159975474,870391,,Consumer Services,Major Pharmaceuticals
A,2021-08-19,307.4468951376252,355.13279590643896,2150684,79122233952.53244,Miscellaneous,Major Pharmaceuticals
A,2021-08-20,406.03164252335887,368.58943351747325,3142562,87344565793.16849,Health Care,Industrial Specialties
A,2021-08-21,377.71218119176945,365.4177347595419,2713620,68250417840.244415,,Television Services
A,2021-08-22,374.19122716280606,378.22161257716067,2579251,68391070711.7041,,Other Specialty Stores
A,2021-08-23,409.6955461417399,400.6517178778561,10000,73896520725.19043,Health Care,Major Pharmaceuticals
A,2021-08-24,418.0699774163178,350.2452523447188,10000,65419880784.30856,Consumer Services,Computer Software: Prepackaged Software
A,2021-08-25,407.4349035002533,409.27716756410473,10000,79147866361.43372,Consumer Services,Other Specialty Stores
A,2021-08-26,389.8771280768285,415.8788354148412,10000,81855024518.62544,Consumer Services,Television Services
A,2021-08-27,475.52781556436827,367.65647560397196,1460665,,Consumer Non-Durables,Other Specialty Stores
A,2021-08-28,378.73918607405255,378.6823945232617,1541199,56483073062.63739,Health Care,Computer Communications Equipment
A,2021-08-29,459.26706286417544,328.1268498963457,1191162,34567762208.441574,Health Care,Computer Software: Prepackaged Software
A,2021-08-30,366.0090039477533,376.820850208283,957173,66230144131.61939,Consumer Services,Computer Software: Prepackaged Software
A,2021-08-31,383.7946985053981,183.53197063722487,3248077,44137274680.56677,,"Computer Software: Programming, Data Processing"
A,2021-09-01,312.27792792892274,357.954791258732,1551765,71159571216.75365,Consumer Services,
A,2021-09-02,363.6199067280029,357.97406804669276,2893117,70887016390.59172,Consumer Services,
A,2021-09-03,347.8896258100966,317.98797045803315,3632570,,Consumer Services,Transportation Services
A,2021-09-04,183.4371962505137,339.89805894689005,1850726,57402538698.02873,Technology,EDP Services
A,2021-09-05,317.0641420053453,301.57473354817085,10000,62867679556.80586,Miscellaneous,Major Pharmaceuticals
A,2021-09-06,340.5207727729849,345.0823737505859,3808117,30491598989.641487,Health Care,Hotels/Resorts
A,2021-09-07,339.89011694871635,317.0727619367252,152069,60193286044.636925,Miscellaneous,Other Specialty Stores
A,2021-09-08,324.31411313802414,329.43287861509907,2978305,44068850785.960175,Health Care,Major Pharmaceuticals
A,2021-09-09,315.33745451141647,312.4179618886628,10000,51386623528.835846,Health Care,
A,2021-09-10,358.3364225171183,292.11944271899256,289672,52565144686.2964,Consumer Services,EDP Services
A,2021-09-11,290.01074794943895,319.1228781820199,10000,59181129339.50998,Technology,Business Services
A,2021-09-12,314.7863984094163,353.2987096027268,686576,56262561739.59439,Technology,RETAIL: Building Materials
A,2021-09-13,305.1797069281478,326.1641726696655,982268,43239012651.16763,Consumer Services,Other Specialty Stores
A,2021-09-14,317.02338575424994,323.2613921262964,10000,25276471634.34986,Technology,Other Specialty Stores
A,2021-09-15,338.72344403523084,314.1935858026578,1449639,35948868995.72301,Technology,Computer Software: Prepackaged Software
A,2021-09-16,341.5151024606332,378.5432083894246,3037791,28322252180.611916,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2021-09-17,356.0107980035947,334.2391629663671,1293663,76615985296.56987,Technology,
A,2021-09-18,313.43573888038327,357.1797169100133,10000,90453778537.71277,Health Care,Television Services
A,2021-09-19,357.815005729693,356.6681622218516,273126,64600518453.21419,Technology,Major Pharmaceuticals
A,2021-09-20,384.36949764624944,310.8943407200131,1295662,47549115531.981606,Consumer Services,Catalog/Specialty Distribution
A,2021-09-21,361.23403842114874,310.15423846748564,3887213,49783458668.509155,Technology,Television Services
A,2021-09-22,362.87848515264125,347.20480428514327,3123443,60875900034.23985,,Business Services
A,2021-09-23,332.9716270668729,328.2371998514709,155488,59970348390.28577,,"Computer Software: Programming, Data Processing"
A,2021-09-24,183.4371962505137,183.53197063722487,1006646,75907209797.56552,Technology,Other Specialty Stores
A,2021-09-25,331.73519910576454,310.46485283087026,502582,60191714191.32627,Health Care,Packaged Foods
A,2021-09-26,335.22865472979083,329.1886181862298,241502,81013739275.202,Technology,Major Pharmaceuticals
A,2021-09-27,362.3407834132175,334.5223983217145,10000,81966670517.22763,Technology,Consumer Electronics/Video Chains
A,2021-09-29,372.3308117844975,347.1555940513964,773821,45898148179.388,Health Care,Department/Specialty Retail Stores
A,2021-09-30,363.70975473902894,338.047118620917,10000,64334319108.88113,Consumer Services,EDP Services
A,2021-10-01,350.3958939614136,360.3322968864427,3034062,51765289556.85343,Technology,Biotechnology: In Vitro & In Vivo Diagnostic Substances
A,2021-10-02,358.9657271115335,343.75849030199987,1276373,,Technology,Clothing/Shoe/Accessory Stores
A,2021-10-03,384.06527789641586,318.6224629491962,1884577,48395164610.930115,Consumer Services,Biotechnology: Laboratory Analytical Instruments
A,2021-10-04,357.48763958795644,348.56388806147186,505245,44196464419.7292,Consumer Durables,Semiconductors
A,2021-10-05,312.2387949084954,374.754020390913,10000,50900161963.520065,Technology,Medical/Dental Instruments
A,2021-10-06,356.13711167222084,346.5546603764328,1106374,35516721334.66866,Technology,Semiconductors
A,2021-10-07,360.8173682700153,312.0567854584957,4885244,30478792440.309464,Health Care,Major Pharmaceuticals
A,2021-10-08,390.2156023808658,336.0486529313424,1111229,40580143604.22107,Technology,Computer Software: Prepackaged Software
A,2021-10-09,349.8466979940168,334.25791306613223,2821271,50975211200.520836,Technology,Television Services
A,2021-10-10,379.8635847964128,309.2859666425467,515829,51091360346.445435,Technology,
A,2021-10-11,350.88617981689356,381.71908554037486,2338611,48236110048.90053,Health Care,EDP Services
A,2021-10-12,328.0455343779721,346.87195490176566,10000,50508880557.51904,Capital Goods,
A,2021-10-13,338.34699490778326,357.94020199571247,10000,43699191052.58743,Consumer Services,
A,2021-10-14,344.784815479077,309.84042008424416,3994615,31526264672.797493,Technology,Semiconductors
A,2021-10-15,310.9473789117327,306.58148420483985,1616880,64862388442.35992,Capital Goods,Major Pharmaceuticals
A,2021-10-16,339.927617964256,335.76350394221754,2564037,39750809466.62028,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
A,2021-10-18,318.840825003847,344.39595858146834,1976333,47577598131.89828,Health Care,Computer Software: Prepackaged Software
A,2021-10-19,351.1361573397581,343.0433706262194,1822129,33484056246.812096,Consumer Services,Business Services
A,2021-10-20,329.142803212628,340.87952484321073,2578267,49563798926.92807,Technology,
A,2021-10-21,352.33587396511126,316.4996900673116,2011648,66396681410.57623,Consumer Services,
A,2021-10-22,183.4371962505137,321.08799573067324,463237,86429994337.4035,,Computer Software: Prepackaged Software
A,2021-10-23,315.82240564124174,315.1230149052483,10000,46172309134.53166,Technology,Apparel
A,2021-10-24,337.6882791285088,351.47689513397324,10000,28281696820.37803,Consumer Services,Industrial Machinery/Components
A,2021-10-25,378.9098972950021,369.10769470199295,130585,48106602080.859085,Health Care,Television Services
A,2021-10-26,369.17949808839603,335.3028975588484,1208607,41380471834.47623,Technology,Major Pharmaceuticals
A,2021-10-27,322.833796962611,349.52804347242886,4047134,55796054407.92193,Health Care,Auto Manufacturing
A,2021-10-28,319.0095620253355,392.652096661952,5329274,37987029777.095695,Consumer Services,Catalog/Specialty Distribution
A,2021-10-29,325.7404941841621,329.4863199106844,1035401,77656868876.11447,Health Care,Major Pharmaceuticals
A,2021-10-30,365.58371751275,331.70916354974247,96854,45495014149.7742,Health Care,Television Services
A,2021-10-31,328.82234238189506,332.76036296316727,10000,62767845630.31828,Technology,Other Specialty Stores
A,2021-11-01,383.3161350076067,323.6736660895781,1095466,40979865514.916046,,Semiconductors
A,2021-11-02,366.64824095901236,342.6194919663602,3108770,80321712510.4605,Consumer Services,Industrial Machinery/Components
A,2021-11-03,360.98581574224954,346.4476724476231,5201513,27576324750.685753,,Computer Software: Prepackaged Software
A,2021-11-04,357.6915349082908,355.3573406405178,3503428,43699554085.04738,Technology,Consumer Electronics/Video Chains
A,2021-11-05,324.7436989407425,386.83982907885576,2231969,74670594756.90544,,Business Services
A,2021-11-06,183.4371962505137,339.86438601491477,3516764,,Technology,Industrial Specialties
A,2021-11-07,379.2382286009196,337.16828669765533,130645,,,Television Services
A,2021-11-09,183.4371962505137,339.726165476103,2469261,101376479056.12988,Consumer Services,Semiconductors
A,2021-11-10,340.9817878311228,321.29363235852816,4199775,51991669260.99113,Capital Goods,Major Pharmaceuticals
A,2021-11-11,334.89279514326194,183.53197063722487,3828604,51794596703.89989,Health Care,Consumer Electronics/Video Chains
A,2021-11-12,329.9637806391588,340.70343542313174,6886998,56143413713.82772,Consumer Services,Semiconductors
A,2021-11-13,347.5030687814086,323.65582891601866,3944794,55350071927.40298,Technology,Biotechnology: Commercial Physical & Biological Resarch
A,2021-11-14,389.11210385013294,273.82814104108127,2636066,59703950150.50922,Miscellaneous,Electronic Components
A,2021-11-15,368.94592835660757,353.8794886760701,10000,65188663865.74434,,Other Specialty Stores
A,2021-11-16,344.852482262381,389.82964484655605,4072555,26774389908.692932,Consumer Services,Biotechnology: Laboratory Analytical Instruments
A,2021-11-17,329.32748299154173,347.78049203926196,10000,24696253074.203293,Technology,Business Services
A,2021-11-18,368.1161854844697,353.6643014356007,2550716,49869607429.87068,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2021-11-19,183.4371962505137,383.55196046123706,10000,47727808605.27577,Technology,Major Pharmaceuticals
A,2021-11-20,371.4381051108828,320.00099029808086,3113045,52003639677.051025,Consumer Services,Semiconductors
A,2021-11-21,378.7031415790042,375.85852064973756,144861,68943527909.2946,Technology,Television Services
A,2021-11-22,355.9904067167173,341.0374259642666,821524,,Consumer Services,Major Pharmaceuticals
A,2021-11-23,323.75211558390004,312.47670517875093,331290,64745715506.25041,Consumer Services,Major Pharmaceuticals
A,2021-11-24,366.09292058617643,326.77109303378626,1287184,57777015370.07892,,Television Services
A,2021-11-26,377.77951455472,349.23364232733365,10000,59800253200.118996,Health Care,Packaged Foods
A,2021-11-27,399.90432404329476,370.1480970074069,2126760,54606225175.53852,Technology,Other Specialty Stores
A,2021-11-28,363.42232884594375,183.53197063722487,2526958,44332226973.60998,Miscellaneous,Consumer Electronics/Video Chains
A,2021-11-29,347.82271360969764,311.04414839912914,1908092,,Consumer Services,Computer Software: Prepackaged Software
A,2021-11-30,373.4144805784219,335.27837144520424,10000,76888273158.70207,Technology,Computer Software: Prepackaged Software
A,2021-12-01,371.65374033734537,376.15130661769945,2313091,57630688185.40871,Technology,Biotechnology: Laboratory Analytical Instruments
A,2021-12-02,359.4649275743575,324.1929192035328,1546559,53214820238.741455,Consumer Services,Consumer Electronics/Video Chains
A,2021-12-03,349.70229188410786,338.200367329578,10000,62429526411.97248,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2021-12-04,376.5976797893738,336.79621659997497,461437,73259028001.41481,Health Care,Computer Software: Prepackaged Software
A,2021-12-05,361.29131652817784,350.55299625743703,616507,77809066372.90309,Consumer Services,Catalog/Specialty Distribution
A,2021-12-06,352.58130644210553,371.58395436638807,261000,62650350560.858635,Technology,
A,2021-12-07,322.2791697531414,348.9158386700784,10000,79056990453.9979,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2021-12-08,313.2252979920582,357.3557009924532,6569659,48118161188.865944,Technology,Major Pharmaceuticals
A,2021-12-09,383.19529645215255,414.4897128550874,2022864,55331406652.09487,Consumer Services,Other Specialty Stores
A,2021-12-11,426.3001956138229,382.12389808755154,5088649,46639987632.092224,Technology,Television Services
A,2021-12-12,399.11257354300676,358.71917383707887,3697713,67627438690.7721,Health Care,Industrial Specialties
A,2021-12-13,183.4371962505137,429.63017262761497,2498277,53465295256.8968,Consumer Services,Computer Software: Prepackaged Software
A,2021-12-14,369.55815831923985,356.63217186181555,2003830,41708108629.58548,Consumer Services,
A,2021-12-16,346.82143473994665,313.52112787072497,10000,,Health Care,Television Services
A,2021-12-17,363.34844991500245,325.5095519112921,87852,75593478304.28677,Consumer Services,Other Specialty Stores
A,2021-12-19,183.4371962505137,349.5850662477446,10000,52312881540.173416,Technology,Radio And Television Broadcasting And Communications Equipment
A,2021-12-20,369.9454523823933,342.36678697008733,4419497,46618087892.04782,Technology,Computer Software: Prepackaged Software
A,2021-12-21,357.1590801523234,401.58077829870956,1650096,58124008746.98917,Technology,Television Services
A,2021-12-22,360.24692114219806,384.9749666282444,22188,58294483383.317535,Consumer Services,Business Services
A,2021-12-23,379.6983662370748,326.1572730543025,3552922,47513206214.82565,Technology,Electronic Components
A,2021-12-24,360.506094047441,382.6110495559815,10000,58340037198.45884,Health Care,Semiconductors
A,2021-12-25,335.96635603594586,365.659186184701,10000,38101021969.521515,Technology,Semiconductors
A,2021-12-26,375.9531431493393,389.60164152665914,10000,47167726760.51436,Consumer Services,Semiconductors
A,2021-12-28,342.80642194097777,323.09854013620134,2267097,25635649770.953278,Consumer Services,Industrial Machinery/Components
A,2021-12-29,337.09063191922854,369.7165286998912,591192,42466168681.564285,Technology,
A,2021-12-30,375.51225615148405,354.17295933868627,10000,47918101338.074974,Technology,Other Specialty Stores
A,2021-12-31,386.0069425503203,365.6838703048038,450007,32924816328.393982,Health Care,
A,2022-01-01,329.3451367218331,381.35154496117707,10000,43339924088.892746,Consumer Services,Electronic Components
A,2022-01-03,318.0479601776411,388.62049164325583,1824569,19765781787.99073,Consumer Non-Durables,Biotechnology: Biological Products (No Diagnostic Substances)
A,2022-01-04,337.44665466291934,365.0735615799577,10000,62876492749.078384,Technology,
A,2022-01-05,365.2663188847366,302.098823415389,1228243,62850600617.48634,Technology,
A,2022-01-06,345.9306232978145,352.4357485504273,6569659,55724712736.469635,,Apparel
A,2022-01-07,395.6628135337178,357.6516295333158,4199552,61616747906.26224,Consumer Services,Computer Software: Prepackaged Software
A,2022-01-08,377.31465638829803,429.23089030649265,1665564,,Consumer Services,EDP Services
A,2022-01-09,183.4371962505137,355.89529996355475,3282847,58620005707.44993,Health Care,
A,2022-01-10,312.0318724823208,308.95539079654696,2227694,64846031223.15693,Consumer Services,Department/Specialty Retail Stores
A,2022-01-12,334.56407777167203,361.61820611612234,507368,62042118639.560135,Technology,
A,2022-01-13,364.426538305117,342.6743553200738,130162,64885769277.59999,Technology,Semiconductors
A,2022-01-14,183.4371962505137,358.952602045391,3634722,54420256004.85548,Consumer Services,Business Services
A,2022-01-15,306.93095346337174,319.28695911123805,3563777,56101199604.21563,Technology,Other Specialty Stores
A,2022-01-17,377.3168674916944,308.5394563503055,1735255,45288019992.79334,Consumer Non-Durables,EDP Services
A,2022-01-18,325.4897533041726,307.04351264633726,1477198,54894830188.131454,Technology,
A,2022-01-19,183.4371962505137,283.49007798382286,1578457,45062325802.07737,,
A,2022-01-20,298.49275115909296,288.36020572254023,4270521,74101607996.24466,,Business Services
A,2022-01-21,326.49176043416935,322.9877073835634,1775303,51816496443.94429,Consumer Services,Major Pharmaceuticals
A,2022-01-22,336.8915624197989,296.86457857074555,3201796,71305051164.76532,Consumer Services,
A,2022-01-24,306.491101823456,263.29982835090505,670405,68244792768.13884,Consumer Services,Other Specialty Stores
A,2022-01-25,357.0401894736707,326.6542911482643,4790896,48496286530.24104,Consumer Services,Department/Specialty Retail Stores
A,2022-01-26,183.4371962505137,359.2132951459646,10000,19581550538.65854,Technology,
A,2022-01-27,313.4435479360291,290.69865742054355,1059556,36741998369.53819,Health Care,
A,2022-01-28,309.08856921565246,304.6658929028508,2246425,51277671308.32748,Health Care,Biotechnology: Laboratory Analytical Instruments
A,2022-01-29,284.08010360679174,183.53197063722487,1873071,29169179875.35446,Technology,Major Pharmaceuticals
A,2022-01-30,293.44544262328543,263.55105862023015,857038,40389742734.09337,Consumer Durables,Semiconductors
A,2022-01-31,316.75585101751204,285.1745321711509,1215410,35018463145.42808,Technology,
A,2022-02-01,295.321405919127,269.1940749516542,10000,38901311579.3022,Consumer Services,Industrial Specialties
A,2022-02-02,316.5320820892701,283.3766381246164,4070900,36581777469.179825,Technology,Computer Software: Prepackaged Software
A,2022-02-03,332.0148334916435,301.01154586056225,10000,42847308350.971245,Consumer Services,Industrial Specialties
A,2022-02-04,316.61373497897796,322.41218641404,4012336,13493615908.686516,Consumer Services,Department/Specialty Retail Stores
A,2022-02-05,338.29645540158117,301.9550989849327,1467404,19409527221.304184,Technology,Computer Software: Prepackaged Software
A,2022-02-06,183.4371962505137,336.45757364644516,1619081,37904663891.207855,Technology,Biotechnology: Laboratory Analytical Instruments
A,2022-02-07,322.2667103609874,314.41282854223374,1267670,31500524126.56771,Health Care,Packaged Foods
A,2022-02-08,309.1324841858854,286.88451317969475,579312,55157799895.28753,Technology,Medical/Dental Instruments
A,2022-02-09,319.8984080422264,325.98697720437565,1704172,40048160085.655426,Technology,Restaurants
A,2022-02-10,352.3514569795236,309.00599675401236,3868865,39123699857.40412,Health Care,Television Services
A,2022-02-11,319.22674151448757,305.598464578342,1228064,75701035360.15515,Consumer Services,Packaged Foods
A,2022-02-13,324.36178347434293,293.5611726513552,3252097,43837338420.76631,Technology,Semiconductors
A,2022-02-14,306.72110044777503,371.01393728850917,2457137,50942517037.863945,Health Care,
A,2022-02-15,287.636163289282,327.7129168652477,790439,62377145462.45793,Technology,Major Pharmaceuticals
A,2022-02-16,308.63949587069885,327.80096157528715,4635999,50789301891.57321,Technology,Semiconductors
A,2022-02-18,340.1557652281915,340.89337674275635,3876773,42254262000.231705,Consumer Services,Television Services
A,2022-02-19,330.8730442655866,312.7297876348974,10000,53814208071.38787,Health Care,Other Specialty Stores
A,2022-02-20,334.8356398753104,376.7558919974861,2235948,47730805554.09412,,Computer Software: Prepackaged Software
A,2022-02-22,337.92957017374476,346.63501543881586,1270900,47482912314.65665,Miscellaneous,
A,2022-02-23,379.7972165976431,328.2332672462768,1173008,48978617635.81297,Consumer Services,
A,2022-02-24,324.41034878108405,310.85045003704226,10000,57378789037.25754,Consumer Services,Medical/Nursing Services
A,2022-02-25,292.86286074944775,336.0615567921359,10000,58464748503.571945,Technology,Computer Software: Prepackaged Software
A,2022-02-26,320.5142793060868,308.3910531730445,10000,53791029993.63873,Technology,Semiconductors
A,2022-02-27,338.16719359509324,303.6144038109184,10000,48094741733.15141,Miscellaneous,"Computer Software: Programming, Data Processing"
A,2022-02-28,306.1103533282934,329.29737929863154,2717318,34337804317.344856,Health Care,Business Services
A,2022-03-01,359.5801681775622,351.09274632033924,546957,35076513580.593834,Technology,Major Pharmaceuticals
A,2022-03-02,333.6469963153786,299.99180728869095,1402537,35084179744.774796,,Major Pharmaceuticals
A,2022-03-03,334.48468863067944,366.4472697318522,2540155,60255852178.779305,Technology,
A,2022-03-04,357.14518178811784,335.3875012393429,6313075,48548012862.71344,Technology,Major Pharmaceuticals
A,2022-03-05,361.01982461829806,336.7860515177989,409581,71551844686.19244,Health Care,
A,2022-03-06,342.0956925865702,373.7028209774883,1771587,61855214853.39508,Health Care,
A,2022-03-07,349.912329158321,324.7553256369846,1307734,53714594281.60473,Health Care,
A,2022-03-08,320.09486282414764,329.24603597769226,5498295,47637201110.13747,,Radio And Television Broadcasting And Communications Equipment
A,2022-03-09,364.14114803103166,343.7522929375644,2095331,68846678379.97116,Miscellaneous,Television Services
A,2022-03-10,183.4371962505137,334.730036364713,3288954,71889773837.74617,,Electronic Components
A,2022-03-11,183.4371962505137,354.5104435781857,2564599,73983573205.65439,Consumer Services,Industrial Machinery/Components
A,2022-03-12,314.7848541467268,328.8975790674502,3172870,48787654837.78183,Health Care,
A,2022-03-13,183.4371962505137,346.155325386491,1648187,74686028464.01282,Health Care,Department/Specialty Retail Stores
A,2022-03-14,344.36523228696115,281.1455518152964,753089,48415395946.47771,Technology,Television Services
A,2022-03-15,307.13102322386163,329.5889714400166,354850,73743489026.1534,Health Care,
A,2022-03-16,298.16048900269305,277.703152881074,10000,58481826477.37961,,Television Services
A,2022-03-17,305.59006841522574,273.45107618367877,574081,41282555414.54574,Health Care,Hotels/Resorts
A,2022-03-18,321.57954856103447,270.99817514076074,10000,,Technology,Television Services
A,2022-03-19,299.9487890682454,309.4751003736047,404228,56509517467.01426,Technology,Television Services
A,2022-03-20,293.4008081670267,324.29315674530164,2020289,51302299584.892715,Technology,Department/Specialty Retail Stores
A,2022-03-21,336.3646178738827,280.2554838771942,1474083,61964632450.62073,Consumer Services,EDP Services
A,2022-03-22,316.78250709734573,318.7689788270894,3897094,58766832061.75257,Technology,Medical/Dental Instruments
A,2022-03-23,346.94683588971077,299.2727198951699,2205573,38970021265.41983,Technology,Computer Software: Prepackaged Software
A,2022-03-24,333.10457404568797,313.17274118557566,2136706,43956156241.47632,Technology,Television Services
A,2022-03-25,336.29273946506186,338.618821101022,532792,,Technology,Industrial Specialties
A,2022-03-27,302.44099214518013,352.70953863079944,4273375,37732265955.251205,Miscellaneous,Computer Software: Prepackaged Software
A,2022-03-28,371.3055091008607,367.1198681139705,1989025,60875768724.62668,,Industrial Machinery/Components
A,2022-03-29,380.53825210733237,372.3901559874696,3400821,20930729779.70117,Health Care,Catalog/Specialty Distribution
A,2022-03-30,380.01002652532145,360.79890751524226,10000,46183466589.60411,Health Care,Industrial Machinery/Components
A,2022-03-31,402.14610211215376,408.9612248718074,240139,,Consumer Services,Semiconductors
A,2022-04-01,423.45431250989117,410.78361869757623,548458,57243903168.14708,Consumer Services,Semiconductors
A,2022-04-02,413.09285386490455,370.0451294651573,2447829,70749048607.6191,Consumer Services,Apparel
A,2022-04-03,384.9976615920872,183.53197063722487,599973,46176462766.560196,,Semiconductors
A,2022-04-04,388.6541071236155,387.3832484028543,3404041,59776664779.82869,Technology,Other Specialty Stores
A,2022-04-05,367.3863458792795,365.94781131591725,2126362,44025953093.95009,Miscellaneous,Computer Software: Prepackaged Software
A,2022-04-06,387.08982166446026,426.737618613378,961056,50965054015.737,Technology,Business Services
A,2022-04-07,435.72037350423386,385.76729879350717,3087725,47213264161.95401,Technology,Major Pharmaceuticals
A,2022-04-08,389.6141296117411,328.5257547575944,1900248,56184510726.21596,Consumer Services,Major Pharmaceuticals
A,2022-04-09,378.16982694949377,331.0103185392076,1836620,69681006144.92006,Miscellaneous,Semiconductors
A,2022-04-10,390.1861736475669,360.18073358000777,1304349,53928194470.74252,Health Care,Business Services
A,2022-04-11,429.24010325741835,402.92869628529036,1177303,40654754498.836685,Health Care,Biotechnology: Laboratory Analytical Instruments
A,2022-04-12,353.6796281831406,408.9575029418915,3991388,45372975381.49394,Consumer Services,Apparel
A,2022-04-13,428.9655579190388,414.859658643712,2588754,48288195551.78543,Consumer Services,Computer Software: Prepackaged Software
A,2022-04-14,408.9439640198189,380.79006023206773,10000,42844956364.07643,Health Care,Major Pharmaceuticals
A,2022-04-15,384.47626235310156,405.6680191471395,2813975,58568296754.19104,Technology,Other Specialty Stores
A,2022-04-16,419.71189717250024,359.78436560023476,1390004,36559014561.531166,Health Care,Computer Manufacturing
A,2022-04-17,395.7807039513102,183.53197063722487,512028,67079230710.88443,,Clothing/Shoe/Accessory Stores
A,2022-04-18,355.23180521893494,336.20062003206067,1482840,72243843451.08995,Technology,Computer Software: Prepackaged Software
A,2022-04-19,335.73013648976973,387.8025448754113,10000,53598360170.63631,Consumer Services,Computer Software: Prepackaged Software
A,2022-04-20,403.8991736851017,366.8932692959287,280280,37075806716.46668,Technology,Television Services
A,2022-04-21,355.07171080397575,373.2757295196356,4649720,49546439023.65683,Consumer Services,
A,2022-04-23,323.3015769442353,294.4333595252151,3303571,80065990900.84932,Consumer Services,
A,2022-04-24,305.8347901804141,321.0342384221706,1512414,89201210344.56375,Consumer Services,
A,2022-04-25,316.5050136211045,290.80984129864527,10000,,Consumer Services,Major Pharmaceuticals
A,2022-04-26,322.85139804758353,299.2100615561608,1500181,88149850961.32098,Health Care,EDP Services
A,2022-04-27,362.5350797370613,297.8239060065757,412972,53552459736.7367,Health Care,Biotechnology: Laboratory Analytical Instruments
A,2022-04-28,331.375263060031,315.7920405857727,2433930,24133850138.926643,Health Care,Major Pharmaceuticals
A,2022-04-29,349.87781137752245,322.6821843394034,127294,34605749307.12366,Technology,Biotechnology: Laboratory Analytical Instruments
A,2022-04-30,335.4414822059088,375.8071509943885,1984332,29340956021.67225,Health Care,Computer Software: Prepackaged Software
A,2022-05-01,302.3539431102788,370.0308913276016,80872,44313864869.02641,Consumer Services,Electronic Components
A,2022-05-02,332.9356352171435,320.7373618425558,10000,38105204566.90589,Health Care,Consumer Electronics/Video Chains
