country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,estimated_generation_gwh_2017,estimated_generation_note_2017
ARG,Argentina,sdv-pii-6hf43,sdv-id-QCYEjC,3.177,30.0183645,53.018002,Gas,1357.96,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-8tq52,sdv-id-gMtdrC,65.649,-24.997875,118.740459,Gas,294.17,HYDRO-V1
ARG,Argentina,sdv-pii-vpnia,sdv-id-dVCxoE,107.262,71.565546,110.066024,Oil,1068.68,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-w17dt,sdv-id-phtIyk,98.656,79.1816285,-114.748586,Gas,1687.15,NO-ESTIMATION
AUS,Australia,sdv-pii-8q0by,sdv-id-RUaFeU,3.062,49.883607,151.563008,Gas,458.06,NO-ESTIMATION
AUS,Argentina,sdv-pii-gprhf,sdv-id-ynJfWP,9.56,-78.2268135,-68.451455,Hydro,297.8,HYDRO-V1
AUS,Australia,sdv-pii-0hovx,sdv-id-vcbGuo,30.154,71.1714025,-127.916691,Solar,342.76,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-qewhp,sdv-id-EnRihn,21.342,59.7831475,-133.664829,Hydro,316.26,HYDRO-V1
AUS,Australia,sdv-pii-vmabc,sdv-id-crwqoT,14.282,4.82085,30.732819,Solar,752.83,CAPACITY-FACTOR-V1
BGD,Bangladesh,sdv-pii-tnwmc,sdv-id-EQYEZp,723.314,0.585658,-147.395509,Waste,3202.39,CAPACITY-FACTOR-V1
ARG,Angola,sdv-pii-u1ie1,sdv-id-yYZbft,62.099,-20.3267835,147.600009,Oil,1225.33,CAPACITY-FACTOR-V1
DZA,Algeria,sdv-pii-1nyfq,sdv-id-kXQelA,19.708,83.998753,-139.725479,Biomass,7.93,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-zhqs9,sdv-id-LVsPSK,27.14,-20.1235835,118.090063,Coal,340.61,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-dtycg,sdv-id-VBfYyK,1.047,46.086558,-62.293155,Wind,6.55,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-e520e,sdv-id-BEENBw,2.822,-76.3314265,40.755418,Hydro,293.08,CAPACITY-FACTOR-V1
BGD,Austria,sdv-pii-yr50u,sdv-id-rPgBdq,36.743,-19.194362,-45.092029,Hydro,3507.51,HYDRO-V1
AUS,Australia,sdv-pii-a203h,sdv-id-qkTCXF,282.652,75.813816,-86.801376,Hydro,4596.24,HYDRO-V1
AUS,Australia,sdv-pii-dybcp,sdv-id-tVQBXj,4.498,-81.392752,-143.455906,Gas,104.13,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-7orq0,sdv-id-Pkhqzt,576.189,-30.936006,94.787674,Gas,1395.0,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-yaub4,sdv-id-jrrGZd,2.756,48.779765,166.783362,Oil,138.64,CAPACITY-FACTOR-V1
DZA,Albania,sdv-pii-csij2,sdv-id-lKkzkC,7.846,87.073835,23.769519,Gas,88.49,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-bitda,sdv-id-ykxLEe,16.49,63.6795945,-48.913781,Hydro,1493.68,HYDRO-V1
AUS,Australia,sdv-pii-b819r,sdv-id-ZZkYfN,334.143,-16.692255,176.110694,Solar,1911.85,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-sg6qm,sdv-id-WNktFN,340.952,-87.18142,-170.544063,Hydro,172.36,HYDRO-V1
AUS,Australia,sdv-pii-wtzfk,sdv-id-DSagUX,6.106,78.6319555,5.151181,Gas,30.51,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-nz67b,sdv-id-drRWhb,19.917,19.370461,-148.352533,Hydro,839.42,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-cebe5,sdv-id-UZfBNv,18.039,-80.4707155,-112.730685,Gas,734.42,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-re5t8,sdv-id-EXVHpY,18.305,22.117029,-123.192426,Gas,141.93,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-shj9k,sdv-id-JHbrEh,285.47,-36.0195995,142.328032,Gas,343.34,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-7jds9,sdv-id-qCKsJj,1.896,39.8868355,60.558153,Gas,0.08,HYDRO-V1
AUS,Australia,sdv-pii-knzcv,sdv-id-tdwxOA,45.996,-55.253964,124.005858,Oil,1183.69,CAPACITY-FACTOR-V1
ARG,Algeria,sdv-pii-7hwca,sdv-id-AjIAvP,251.784,77.048427,131.302242,Gas,39.56,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-4lvd3,sdv-id-OnWpbh,35.868,-58.284563,41.6197,Wind,34.61,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-ll01e,sdv-id-Gtbicl,115.61,-70.1015035,-142.755893,Solar,949.79,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-hl0q0,sdv-id-sikasV,4.037,-29.513958,-163.09856,Wind,91.67,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-vbgu7,sdv-id-aYSFFU,1.012,-87.07231,71.12546,Oil,89.25,CAPACITY-FACTOR-V1
DZA,Angola,sdv-pii-ussoe,sdv-id-KZmpUg,15.331,-35.746133,-55.650669,Oil,0.28,SOLAR-V1-NO-AGE
BGD,Bangladesh,sdv-pii-z4thi,sdv-id-kjxabf,402.056,-70.273362,-42.260305,Solar,191.17,HYDRO-V1
AFG,Algeria,sdv-pii-1rpts,sdv-id-JeOQzJ,2.405,72.5816365,163.65756,Oil,50.89,CAPACITY-FACTOR-V1
AUT,Australia,sdv-pii-u2o4w,sdv-id-DWeziN,208.596,9.7551585,-156.360872,Hydro,5392.62,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-06yr3,sdv-id-UGymum,14.835,-23.5145745,-49.285917,Coal,6.13,CAPACITY-FACTOR-V1
DZA,Algeria,sdv-pii-wrgu7,sdv-id-RkiMYq,1.227,-74.2900895,-168.739046,Coal,0.04,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-hmdha,sdv-id-OMCeVe,186.938,60.625823,171.111514,Gas,74.72,HYDRO-V1
AUS,Australia,sdv-pii-1u30f,sdv-id-ZeJhhb,47.666,24.9470865,-146.920551,Wind,871.74,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-x14jt,sdv-id-MWAHsm,1503.56,1.8004305,-87.429322,Gas,2390.7,HYDRO-V1
AUS,Australia,sdv-pii-psf1v,sdv-id-bWJyLq,25.6,-88.1422035,59.822305,Gas,552.25,SOLAR-V1-NO-AGE
AUS,Argentina,sdv-pii-3e110,sdv-id-RZDObH,2.735,-7.564108,81.447467,Hydro,188.8,HYDRO-V1
AUS,Australia,sdv-pii-jdjqh,sdv-id-WRGyKz,6.521,-84.7963545,145.923604,Gas,93.47,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-bbaoy,sdv-id-eSkjjW,470.309,85.1937285,54.331618,Hydro,1392.89,HYDRO-V1
AUT,Austria,sdv-pii-ymsj7,sdv-id-HIVEpj,584.252,-4.427733,-81.211019,Hydro,2128.58,HYDRO-V1
ARG,Argentina,sdv-pii-2001k,sdv-id-dZxBnP,223.884,-35.595679,-122.895888,Gas,110.09,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-vy9vp,sdv-id-vTVOPx,136.318,-27.9093715,73.147903,Wind,246.02,HYDRO-V1
AUS,Australia,sdv-pii-0f5lr,sdv-id-CDVNlW,1.091,16.383915,-28.063964,Coal,5.21,CAPACITY-FACTOR-V1
BGD,Bangladesh,sdv-pii-k0ga1,sdv-id-AbrALR,13.892,76.250407,-84.384857,Waste,0.54,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-5d0dj,sdv-id-xtryoO,1.282,-86.671995,-40.851325,Oil,5.62,CAPACITY-FACTOR-V1
DZA,Afghanistan,sdv-pii-dt4u1,sdv-id-VgomhC,233.332,-61.757857,-60.666991,Oil,873.76,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-apc6m,sdv-id-dxYoYY,57.373,14.3952575,172.11702,Hydro,345.23,CAPACITY-FACTOR-V1
AUT,Bahrain,sdv-pii-krcfd,sdv-id-KYXTsc,359.382,-88.48604,-121.611124,Biomass,2.68,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-e03xh,sdv-id-qoSMRY,4.172,-30.9517275,-100.76737,Oil,21.75,HYDRO-V1
DZA,Argentina,sdv-pii-0iah3,sdv-id-ilwEeq,1.118,53.950477,142.272145,Biomass,0.05,CAPACITY-FACTOR-V1
DZA,Argentina,sdv-pii-4dgwz,sdv-id-ndUGVk,109.394,-6.6243145,173.952116,Wind,723.01,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-5k3cz,sdv-id-GRCZnd,1.268,67.5335265,129.831292,Wind,10.5,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-c41t3,sdv-id-JRgQMj,1.005,-37.54002,-52.638844,Waste,1.89,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-x2g9l,sdv-id-SfJzcc,68.038,-57.94406,-174.219448,Gas,818.32,NO-ESTIMATION
AUS,Australia,sdv-pii-evktp,sdv-id-NPZXaU,1.624,38.05872,-96.698861,Hydro,305.98,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-ww7ew,sdv-id-jHjjsS,32.311,2.6607275,88.681983,Wind,151.52,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-acwj5,sdv-id-vWsoLU,181.786,-0.042982,121.531021,Coal,523.34,CAPACITY-FACTOR-V1
AUS,Austria,sdv-pii-p83hq,sdv-id-BUvmQB,322.7,-39.7211425,-85.470166,Gas,209.63,CAPACITY-FACTOR-V1
ARG,Algeria,sdv-pii-xeln8,sdv-id-cqcybQ,43.33,-20.212958,-113.333772,Wind,189.33,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-n3erq,sdv-id-EaJchG,6.366,68.6124675,-111.94335,Oil,1059.86,CAPACITY-FACTOR-V1
AUS,Azerbaijan,sdv-pii-0y7z7,sdv-id-xngxxf,127.677,-62.7629835,18.743681,Solar,276.71,CAPACITY-FACTOR-V1
AUS,Austria,sdv-pii-golev,sdv-id-iODVEG,1.015,4.2372145,-79.529487,Gas,91.92,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-asto7,sdv-id-JSeqqh,1.876,-78.7780655,-17.201976,Coal,3.97,HYDRO-V1
DZA,Albania,sdv-pii-5h6y1,sdv-id-QWPPJm,174.351,5.1235895,115.511701,Oil,8.55,HYDRO-V1
ARG,Australia,sdv-pii-yisfo,sdv-id-vADSeY,94.9,-43.964263,59.685082,Oil,2190.58,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-rz08w,sdv-id-dLFaXI,541.124,40.6393575,-177.402814,Gas,3902.99,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-bo079,sdv-id-pdvpwZ,20.897,-77.0521875,7.980192,Coal,0.43,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-e66ea,sdv-id-ovnHzi,88.165,-50.696432,-149.954056,Hydro,569.23,HYDRO-V1
AUS,Australia,sdv-pii-tgnwk,sdv-id-xBQUYO,1.538,18.2911765,-100.794754,Solar,224.0,SOLAR-V1-NO-AGE
AUT,Australia,sdv-pii-af9cv,sdv-id-JbFTWs,255.242,78.2250095,93.210336,Coal,946.99,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-9wxzg,sdv-id-CRUQTT,248.517,-50.516048,121.817277,Oil,1871.28,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-4tloi,sdv-id-skgQap,45.926,33.888686,78.962763,Hydro,403.09,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-ps4rz,sdv-id-oaTugp,37.666,44.4743175,-9.012007,Gas,45.13,SOLAR-V1-NO-AGE
ARG,Armenia,sdv-pii-amlbo,sdv-id-VGztGN,419.594,-18.541185,-105.266198,Nuclear,775.82,CAPACITY-FACTOR-V1
ARG,Albania,sdv-pii-q1edt,sdv-id-UhcbwH,17.734,-40.4799485,65.649471,Gas,261.66,HYDRO-V1
AUT,Austria,sdv-pii-w8h0s,sdv-id-AnHwwF,574.768,23.787778,-133.774297,Hydro,5208.11,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-ew7i6,sdv-id-akoMht,1169.88,40.176253,-167.355424,Oil,3520.43,CAPACITY-FACTOR-V1
DZA,Algeria,sdv-pii-r4hp9,sdv-id-qHwcPE,166.166,-85.8524265,-1.656775,Gas,595.9,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-42ep0,sdv-id-PLaobg,1.106,-81.325658,-161.328504,Gas,465.8,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-5c6qu,sdv-id-SRroir,42.038,-1.547105,33.764429,Gas,200.5,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-0c8hq,sdv-id-fALpGY,1741.567,87.7456425,179.431712,Solar,5651.7,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-ti34j,sdv-id-PyymmU,1.321,66.711268,59.730362,Gas,2.91,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-bgdvx,sdv-id-CISKho,1.956,67.2182165,-14.728065,Gas,424.48,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-nxht1,sdv-id-cZaEHK,2.31,35.4130155,-54.921566,Oil,0.46,NO-ESTIMATION
AUS,Australia,sdv-pii-7ntsm,sdv-id-tExetL,484.616,19.642867,-179.882707,Solar,2566.44,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-ovxkt,sdv-id-SDUpDw,2.611,-59.505795,-168.007951,Solar,18.54,SOLAR-V1-NO-AGE
DZA,Albania,sdv-pii-cbh31,sdv-id-dikzuE,91.797,87.5783375,43.549245,Nuclear,609.91,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-ovg41,sdv-id-KCpXWw,1.29,2.967825,-140.448406,Gas,1.41,CAPACITY-FACTOR-V1
ARG,Algeria,sdv-pii-6fzqm,sdv-id-ijPcRb,1.097,-55.1258835,176.237883,Gas,88.18,CAPACITY-FACTOR-V1
DZA,Argentina,sdv-pii-74cg0,sdv-id-FZWWhZ,40.296,26.580065,14.633384,Gas,47.2,NO-ESTIMATION
BGD,Bangladesh,sdv-pii-9ar9o,sdv-id-RdDyCd,47.9,-81.9538195,-112.517287,Gas,3028.91,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-kf3aa,sdv-id-VUnUpI,3.012,48.9027245,40.392802,Oil,27.76,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-3x48e,sdv-id-JZPyXv,58.908,-56.040307,-156.387864,Oil,689.64,CAPACITY-FACTOR-V1
BGD,Austria,sdv-pii-wf08m,sdv-id-XsyeOl,54.574,-28.2631655,3.550379,Gas,983.51,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-mh6lj,sdv-id-pmllFk,1.0,42.039187,137.17197,Gas,226.16,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-dnjuo,sdv-id-KYsmTc,94.224,-26.300662,-14.581175,Gas,392.21,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-yoqz9,sdv-id-NNiriL,60.156,5.9909435,115.553994,Gas,454.31,NO-ESTIMATION
AFG,Algeria,sdv-pii-jag30,sdv-id-XDLPEJ,84.543,13.648936,14.276479,Waste,0.28,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-ip3bv,sdv-id-zPVyFE,685.236,-53.488244,167.011451,Gas,5109.43,CAPACITY-FACTOR-V1
BGD,Bangladesh,sdv-pii-3d43w,sdv-id-YBkfUp,305.812,-29.771044,-110.364052,Hydro,3541.89,HYDRO-V1
AUS,Australia,sdv-pii-kd3yn,sdv-id-CBGvgV,81.802,-28.4339385,-106.739076,Solar,512.33,CAPACITY-FACTOR-V1
DZA,Argentina,sdv-pii-gxhh7,sdv-id-QxwGwI,447.668,-64.875937,99.647778,Solar,2025.87,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-uucst,sdv-id-yThVmH,8.099,-83.234953,114.840681,Gas,135.39,CAPACITY-FACTOR-V1
DZA,Algeria,sdv-pii-dd65i,sdv-id-otUwYQ,1.006,-49.8457675,-164.148191,Hydro,338.52,HYDRO-V1
ARG,Argentina,sdv-pii-chuj4,sdv-id-bWrhAH,279.537,-56.75583,-25.057994,Oil,1136.23,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-0bixk,sdv-id-zPcrid,1.017,-30.283303,64.05597,Coal,1.56,CAPACITY-FACTOR-V1
DZA,Algeria,sdv-pii-yqdzk,sdv-id-QIvFLY,129.362,-85.184993,174.804378,Gas,50.34,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-t0th9,sdv-id-MDhhyC,298.796,-49.125967,-33.797838,Hydro,813.01,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-cx1e1,sdv-id-EgAwoK,5.366,-21.959141,153.131601,Hydro,585.22,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-werxt,sdv-id-tyWVHB,23.231,-72.782554,59.257883,Oil,1041.99,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-bvyzx,sdv-id-qCwTtD,6.71,82.7517785,3.014951,Solar,842.23,HYDRO-V1
ARG,Algeria,sdv-pii-91fcb,sdv-id-ZKQsOp,71.547,71.0526715,117.037506,Gas,41.56,HYDRO-V1
ARG,Australia,sdv-pii-lfuyv,sdv-id-sqiWjI,721.388,76.435552,72.904959,Hydro,2642.28,NO-ESTIMATION
AUT,Australia,sdv-pii-5jt69,sdv-id-TrRzqz,35.847,79.0858215,41.806882,Wind,32.19,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-sp15i,sdv-id-XoLFDX,144.061,-19.507542,169.791996,Gas,870.71,CAPACITY-FACTOR-V1
AUS,Armenia,sdv-pii-qht54,sdv-id-DigYIt,93.415,52.053185,-63.715735,Hydro,738.61,HYDRO-V1
AUS,Argentina,sdv-pii-v3r2y,sdv-id-WvcSXk,237.216,-48.563936,81.566134,Hydro,3023.59,HYDRO-V1
AUS,Australia,sdv-pii-xexqb,sdv-id-lrkEEb,89.754,13.2323845,-39.603517,Solar,130.93,HYDRO-V1
ARG,Argentina,sdv-pii-8qelo,sdv-id-OKoUTn,264.808,33.954248,-42.664911,Gas,226.36,HYDRO-V1
AUS,Australia,sdv-pii-jagf0,sdv-id-iMPuZw,1214.737,-19.0249955,75.257218,Gas,213.3,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-7pnh6,sdv-id-DBlmiF,165.155,-30.8582405,1.138954,Solar,49.81,HYDRO-V1
AUS,Australia,sdv-pii-vqbda,sdv-id-KrZzxl,5.709,-54.787067,-74.013828,Solar,0.73,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-qpav1,sdv-id-HIDkhX,21.785,-1.5161555,138.337446,Solar,70.11,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-kyxvb,sdv-id-bfjKFu,1.416,54.6110885,2.774,Solar,0.23,HYDRO-V1
AUS,Australia,sdv-pii-n21ga,sdv-id-WAlpuN,321.525,45.5824265,0.88569,Coal,575.32,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-9m2tk,sdv-id-MmJGVL,31.427,-18.887591,-131.075212,Hydro,1423.44,HYDRO-V1
ARG,Argentina,sdv-pii-3nik2,sdv-id-ZXNFHN,55.469,5.435598,50.514795,Gas,443.62,CAPACITY-FACTOR-V1
BGD,Austria,sdv-pii-wanu5,sdv-id-IUJgvI,2.615,-85.472047,-166.858979,Wind,4.94,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-6cazk,sdv-id-rlmOIX,157.364,-34.145391,-38.121814,Solar,39.07,HYDRO-V1
ALB,Argentina,sdv-pii-ts06x,sdv-id-LVZjWs,1.178,27.2709035,167.694649,Oil,1.09,NO-ESTIMATION
ARG,Argentina,sdv-pii-70hrq,sdv-id-lhRxNp,317.418,22.7965865,-159.85672,Hydro,3933.6,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-cxr0p,sdv-id-gHSrPo,36.704,-54.583362,3.160014,Solar,54.65,HYDRO-V1
ARG,Australia,sdv-pii-aazvb,sdv-id-frxYZN,309.856,-36.263358,24.303938,Hydro,2394.06,HYDRO-V1
AUS,Australia,sdv-pii-ew0al,sdv-id-jFYXpO,816.973,4.8934305,171.362023,Solar,1696.9,HYDRO-V1
ARG,Australia,sdv-pii-tlcvv,sdv-id-chhTpM,578.839,-15.3646105,-69.818857,Solar,675.22,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-h2bqm,sdv-id-NYthHh,359.849,-19.471723,-112.470076,Hydro,193.4,NO-ESTIMATION
DZA,Argentina,sdv-pii-lea9g,sdv-id-WdKLww,2.243,-20.254902,66.872785,Gas,30.44,HYDRO-V1
AZE,Bangladesh,sdv-pii-x5r2l,sdv-id-MhEGUq,329.752,-55.259393,136.341016,Hydro,704.94,HYDRO-V1
ARG,Algeria,sdv-pii-q15mt,sdv-id-DftQJF,240.464,-5.09657,18.450218,Waste,729.84,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-s3m2k,sdv-id-zhchLy,92.542,-38.5824425,-140.34056,Gas,31.2,SOLAR-V1-NO-AGE
ARG,Argentina,sdv-pii-r1pe1,sdv-id-naZKkN,51.12,75.9469385,-51.780666,Oil,23.29,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-rt5p2,sdv-id-DXokOe,1429.89,32.5249255,42.346097,Hydro,3317.52,HYDRO-V1
ARG,Argentina,sdv-pii-vdyoj,sdv-id-RDBMeW,37.5,82.5068875,-2.291574,Gas,950.38,NO-ESTIMATION
AUS,Australia,sdv-pii-rqid7,sdv-id-LutUvd,478.936,86.94586,108.19149,Hydro,5362.0,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-vt43r,sdv-id-EVprvG,3.197,1.091972,-94.896643,Gas,314.27,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-w5kbq,sdv-id-PrDfpQ,46.275,7.1110315,-76.560143,Oil,464.08,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-w4tev,sdv-id-whuidX,9.751,-81.2855265,78.056291,Waste,1.66,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-xbye4,sdv-id-vSJZVk,1.462,-87.2921,-115.246592,Gas,60.42,HYDRO-V1
AUS,Australia,sdv-pii-svw3g,sdv-id-Kancqg,46.192,-37.1951045,-15.14449,Biomass,0.08,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-xegic,sdv-id-BMkTku,1460.941,-62.6578785,-172.301982,Solar,1093.92,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-2q9q4,sdv-id-KCbmga,16.783,50.73526,152.495707,Hydro,1844.94,NO-ESTIMATION
AUS,Australia,sdv-pii-pv62t,sdv-id-MEUcoz,237.772,-12.1872095,-119.032103,Gas,1619.28,CAPACITY-FACTOR-V1
AGO,Argentina,sdv-pii-o6ky3,sdv-id-wuoLTT,407.586,-35.238012,-141.293676,Oil,284.66,CAPACITY-FACTOR-V1
AUT,Australia,sdv-pii-25bp6,sdv-id-VfiQsZ,79.57,7.7195445,-24.460891,Hydro,1390.19,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-1vp2d,sdv-id-JZDPZK,2.196,71.2034605,-9.28511,Oil,36.28,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-jxusg,sdv-id-nfUbTZ,781.287,-26.2871675,-12.064888,Hydro,4300.91,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-1d3mj,sdv-id-wumKHc,586.368,-13.291355,35.424382,Gas,3420.7,CAPACITY-FACTOR-V1
AUS,Austria,sdv-pii-85dqp,sdv-id-StsmzN,18.515,-64.051743,28.839612,Gas,11.78,HYDRO-V1
AUS,Australia,sdv-pii-6iqaj,sdv-id-AUVRrM,14.248,30.3323185,4.953702,Gas,38.61,HYDRO-V1
ARG,Argentina,sdv-pii-uaq9z,sdv-id-KwAOom,1.368,-81.812794,-132.879123,Gas,16.81,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-kow6n,sdv-id-IoagEZ,580.378,-37.606368,165.922609,Hydro,366.38,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-ybupp,sdv-id-QZPdIB,16.022,61.569271,46.875196,Hydro,2778.43,CAPACITY-FACTOR-V1
BHR,Bangladesh,sdv-pii-0l147,sdv-id-JgPhny,143.102,-57.863251,146.405676,Oil,300.13,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-dcm8n,sdv-id-hozwYk,121.243,55.32296,-103.939979,Gas,158.26,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-o3947,sdv-id-UcLqgD,128.752,-4.1439335,5.34306,Wind,404.81,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-scidl,sdv-id-yJIcmm,135.226,-17.0965265,35.590313,Oil,1130.07,CAPACITY-FACTOR-V1
ARG,Angola,sdv-pii-ofz7w,sdv-id-joFObF,3.329,-18.5836325,-19.955906,Oil,0.28,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-7icto,sdv-id-ioAliw,1.304,77.419543,176.743126,Oil,107.49,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-prkhn,sdv-id-AsqoXb,1065.582,-73.2154175,60.430393,Oil,1530.92,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-bh9oy,sdv-id-fNNjRM,233.218,1.8348175,-5.162072,Gas,29.05,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-ajhlm,sdv-id-fqGwyA,255.572,4.3340615,15.112147,Hydro,8243.0,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-df3p0,sdv-id-RFjKUa,79.489,88.9625465,-66.500942,Gas,25.82,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-m22vy,sdv-id-rFFxsn,1.475,-5.588987,-119.915309,Hydro,59.63,HYDRO-V1
ARG,Argentina,sdv-pii-ozxo9,sdv-id-FkoNTi,312.213,-71.7527825,-35.795879,Gas,999.09,HYDRO-V1
AUS,Australia,sdv-pii-lqua7,sdv-id-kPVCDp,9.809,0.456478,82.887229,Oil,12.43,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-i4w1o,sdv-id-bgAVhI,55.577,59.7139325,45.364168,Hydro,323.11,HYDRO-V1
BGD,Bangladesh,sdv-pii-trohw,sdv-id-VpHAOA,56.943,13.7458955,-75.877685,Wind,2266.83,CAPACITY-FACTOR-V1
AUT,Australia,sdv-pii-8s15r,sdv-id-fwGECM,4.963,-79.996806,10.485717,Wind,238.58,CAPACITY-FACTOR-V1
ARG,Afghanistan,sdv-pii-f8tp9,sdv-id-ZJBKBJ,1.001,2.7383685,-111.498186,Gas,38.94,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-ndla9,sdv-id-QQvdFB,27.697,80.5696475,174.551112,Wind,65.13,CAPACITY-FACTOR-V1
AUS,Austria,sdv-pii-r2vtz,sdv-id-jIlTSC,165.941,-47.933338,140.93481,Wind,1986.33,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-q9dd8,sdv-id-IQhHEN,10.279,51.835157,-156.982801,Gas,1057.63,HYDRO-V1
ARG,Argentina,sdv-pii-jfsi0,sdv-id-KnDcRG,311.444,-79.977216,162.252358,Gas,2046.03,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-n7pdt,sdv-id-hyOyHx,159.003,33.5579125,-60.591883,Wind,826.76,CAPACITY-FACTOR-V1
